🕘️更新时间,#genre#
风云足球,http://www.xiaomo520.cn:4020/udp/239.252.219.96:5140
风云足球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云足球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
高尔夫网球,http://183.220.107.138:4022/rtp/239.10.0.224:5140
高尔夫网球,http://iptv.666230.xyz/iptv/jsyd.php/G_CCTV-GOLF-CQ
高尔夫网球,https://hls-gateway.vpstv.net/streams/708857.m3u8
高尔夫网球,http://www.xiaomo520.cn:4020/udp/239.252.219.95:5140
高尔夫网球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
高尔夫网球,http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/wh7f454c46tw1439464013_-1071136747/ott.mobaibox.com/PLTV/3/224/3221228138/index.m3u8?icpid=3&RTS=1674381554&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
文化精品,http://iptv.666230.xyz/iptv/jsyd.php/G_CCTV-WENHUA-CQ
文化精品,https://hls-gateway.vpstv.net/streams/708832.m3u8
文化精品,http://www.xiaomo520.cn:4020/udp/239.252.219.81:5140
文化精品,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
央视文化精品,http://iptv.666230.xyz/iptv/jsyd.php/G_CCTV-WENHUA-CQ
央视文化精品,https://hls-gateway.vpstv.net/streams/708832.m3u8
央视文化精品,http://www.xiaomo520.cn:4020/udp/239.252.219.81:5140
央视文化精品,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
央视文化精品,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
风云音乐,http://183.184.47.145:8001/rtp/226.0.2.220:9672
风云音乐,http://iptv.666230.xyz/iptv/jsyd.php/G_FENGYUNYY-CQ
风云音乐,https://hls-gateway.vpstv.net/streams/708858.m3u8
风云音乐,http://www.xiaomo520.cn:4020/udp/239.252.219.87:5140
风云音乐,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
风云音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
第一剧场,http://iptv.666230.xyz/iptv/jsyd.php/G_DIYIJC-CQ
第一剧场,https://hls-gateway.vpstv.net/streams/708862.m3u8
第一剧场,http://tl.061833.xyz/tl/null-6
第一剧场,https://100.061833.xyz/stream/mytv/null-6/stream.m3u8?uid=2190244325&u=hahayy&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc
第一剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.86:5140
第一剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
第一剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
怀旧剧场,http://183.184.47.145:8001/rtp/226.0.2.224:9704
怀旧剧场,http://iptv.666230.xyz/iptv/jsyd.php/G_HUAIJIUJC-CQ
怀旧剧场,https://hls-gateway.vpstv.net/streams/708853.m3u8
怀旧剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.90:5140
怀旧剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
怀旧剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
风云剧场,http://183.220.107.138:4022/rtp/239.10.0.203:5140
风云剧场,http://iptv.666230.xyz/iptv/jsyd.php/G_FENGYUNJC-CQ
风云剧场,https://hls-gateway.vpstv.net/streams/708861.m3u8
风云剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.89:5140
风云剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
世界地理,http://iptv.666230.xyz/iptv/jsyd.php/G_SHIJIEDL-CQ
世界地理,http://www.xiaomo520.cn:4020/udp/239.252.219.93:5140
世界地理,https://hls-gateway.vpstv.net/streams/708852.m3u8
世界地理,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
世界地理,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
电视指南,http://iptv.666230.xyz/iptv/jsyd.php/G_DIANSHIZN-CQ
电视指南,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
电视指南,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
兵器科技,http://iptv.666230.xyz/iptv/jsyd.php/G_BINGQIKJ-CQ
兵器科技,https://hls-gateway.vpstv.net/streams/708856.m3u8
兵器科技,http://www.xiaomo520.cn:4020/udp/239.252.219.98:5140
兵器科技,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
兵器科技,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=20251109080054cd56340f8d774c7fbf91e9c9e5eca532&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251109080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.83&SecurityKey=20251109080054&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a3699df0b954ec71dd8b3b20961e634c&ddCalcu=ca43e360694e901d6f900b29b534be8cd7d1
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=20251110080054deda92c4ab2f44098522ca405d2c9e34&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251110080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.83&SecurityKey=20251110080054&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b3b61dc23d8e685a37f60dc593bf79ed&ddCalcu=dbe3e9b1764f10bd3c9253cdd80e66f8753a
发现之旅,http://iptv.666230.xyz/iptv/jsyd.php/G_FAXIANZL
发现之旅,http://iptv.666230.xyz/iptv/sxg.php/fxzl_2000
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=20251107080051be4bec63e69f4b068ed1f5d97195964c&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251107080051&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.90&SecurityKey=20251107080051&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2d99905610be4f76e3d616aff294f734&ddCalcu=423de790f944909025f6f1a06b1e64df37e6
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=202511130800534d936635339044b9adb1f3a651dbdc5b&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251113080053&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.89&SecurityKey=20251113080053&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4d5d20da28f50104adbc810e861b4b33&ddCalcu=343deb514d4b20106d8ae2081f85c0b1d0a4
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=202511160800565f7ea1d7914d4d268fdde1c64f06ce3e&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251116080056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.83&SecurityKey=20251116080056&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=59d5e0a012b9b6146d756f4c1aa11389&ddCalcu=9589e3d11541e0a0aa10c142fb695b76d164
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=20251118160035ada07dd31c1f4e5299163d438f588aad&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251118160035&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.90&SecurityKey=20251118160035&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=9534345606be1b8292fc144437f5efcf&ddCalcu=f9c5ef31e44530f4753640464b1ec1fb2892
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=202511251000552779c0d9ca02474f931219af78946a13&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251125100055&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.88&SecurityKey=20251125100055&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b32b2844faebc491bfe75105f038cd85&ddCalcu=5b83ed22cb48203804f45f0a1e5b7ce4f9b1
女性时尚,http://183.184.47.145:8001/rtp/226.0.2.226:9720
女性时尚,http://iptv.666230.xyz/iptv/jsyd.php/G_NVXINGSS-CQ
女性时尚,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
央视台球,http://iptv.666230.xyz/iptv/jsyd.php/G_TAIQIU-CQ
央视台球,https://hls-gateway.vpstv.net/streams/708855.m3u8
央视台球,http://www.xiaomo520.cn:4020/udp/239.252.219.80:5140
央视台球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
央视台球,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
央视台球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
体育赛事,http://144.255.32.94:8288/rtp/239.21.2.44:5002
体育赛事,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226567/index.m3u8
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
重温经典,http://218.60.86.8:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226556/.m3u8
重温经典,http://183.215.134.239:19901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
重温经典,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226556/1.m3u8
重温经典,https://live.chinacert.cftest5.cn/mg/?id=884121956
重温经典,http://iptv.666230.xyz/iptv/bjyd.php/6556
重温经典,http://iptv.666230.xyz/iptv/sxg.php/CWJD_4000
重温经典,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251109080054bf33d8659c95492d99306d5e82c74a67&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251109080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.83&SecurityKey=20251109080054&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ce95f1bf31f222f52c9024a32bfd8abe&ddCalcu=ecbeea90854df0f1bb2f33a14f220292cf25
重温经典,http://iptv.666230.xyz/iptv/hnyx.php/hngj
重温经典,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251110080054cfbc098f571145f19e0266c64b7244b6&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251110080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.83&SecurityKey=20251110080054&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8a043e582c024d201a6884450d6c5fdb&ddCalcu=b8daef01544c306ed508524c4082846da210
老故事,https://live.chinacert.cftest5.cn/mg/?id=884121956
老故事,http://iptv.666230.xyz/iptv/bjyd.php/6556
老故事,http://iptv.666230.xyz/iptv/sxg.php/CWJD_4000
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251109080054bf33d8659c95492d99306d5e82c74a67&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251109080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.83&SecurityKey=20251109080054&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ce95f1bf31f222f52c9024a32bfd8abe&ddCalcu=ecbeea90854df0f1bb2f33a14f220292cf25
老故事,http://iptv.666230.xyz/iptv/hnyx.php/hngj
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251110080054cfbc098f571145f19e0266c64b7244b6&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251110080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.83&SecurityKey=20251110080054&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8a043e582c024d201a6884450d6c5fdb&ddCalcu=b8daef01544c306ed508524c4082846da210
老故事,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
老故事,http://iptv.666230.xyz/iptv/jsyd.php/G_LAOGUSHI
老故事,http://iptv.666230.xyz/iptv/sxg.php/lgs_2000
老故事,https://other.ottiptv.cc/cwjd.m3u8
中学生,https://live.chinacert.cftest5.cn/mg/?id=708869532
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20251110080054e6ff09e73acb4925b8aeaeb3e48a1bf4&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251110080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.83&SecurityKey=20251110080054&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=82e928a120c67a652f0e44e674fad145&ddCalcu=5842e1e1d98a20f84a7162e04c46e70af625
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20251109080054f324aa2718134ec2a52b78efa1387a62&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251109080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.83&SecurityKey=20251109080054&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ca4a0c40be1fb2480e043d8444225444&ddCalcu=4c4ae4405a82002c44404b8ed13f4b02e408
中学生,http://iptv.666230.xyz/iptv/sxg.php/zxs_4000
中学生,https://migu.188766.xyz/?migutoken=69fc19546334f57da18a57316eea7cd3&id=%E4%B8%AD%E5%AD%A6%E7%94%9F&type=yy
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202510240800554ebd67ecc8054b67b1c119dcea9d808e&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251024080055&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.88&SecurityKey=20251024080055&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c94d293ac84b62903efdfe18aed41407&ddCalcu=7c09e4421d8420d9e3aa8c18e4fbd6f2e930
中学生,https://migu.188766.xyz/?migutoken=437d4c764aca3f64ce88ac34e042eefd&id=%E4%B8%AD%E5%AD%A6%E7%94%9F&type=yy
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202510250800580c3d4257924d4d91ae37b051e2965804&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251025080058&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.90&SecurityKey=20251025080058&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3cbb4178215d4e1ca7597842877015c1&ddCalcu=13cce5b21b80407177882241857d945e71ac
中学生,https://migu.188766.xyz/?migutoken=42ac6c9cd443d0cdc9b67730fd3fe07f&id=%E4%B8%AD%E5%AD%A6%E7%94%9F&type=yy
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20251028080056a881b2dedae64be5a6c30d06c0d71865&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251028080056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.89&SecurityKey=20251028080056&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6992ce82900f325ca78fadb83e905d2f&ddCalcu=f629ed925280c09ee83289b0d0aff38275ac
中国天气,http://139.196.214.238/rtp/239.45.1.47:5140$上海电信组播源-cache:139.196.214.238
中国天气,http://183.220.107.138:4022/rtp/239.10.0.177:5140
中国天气,http://gslbmgsplive.miguvideo.com/migu/kailu/zgtq/51/20251103/index.m3u8?msisdn=20251109080100bc50999dc2ff4882858188660c27fdf8&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20251109080100&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=106.13.250.83&SecurityKey=20251109080100&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c0636d95794495cfe4e20f2b5947817b&ddCalcu=bc70e1608397604d9955b729f40429e54cef
中国天气,http://iptv.666230.xyz/iptv/sxg.php/zgqx_4000
中国天气,http://gslbmgsplive.miguvideo.com/migu/kailu/zgtq/51/20251103/index.m3u8?msisdn=20251110080100cb6ef772d1904120aae9a4e0ab807e6a&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20251110080100&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=106.13.250.83&SecurityKey=20251110080100&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2fd7fa51b313bde0f306431d48c375ef&ddCalcu=f2efe5d17793f0ca8541db1331436b0d3ef0
中国天气,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国天气,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国天气,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpS
中国天气,http://gslbmgsplive.miguvideo.com/migu/kailu/zgtq/51/20251103/index.m3u8?msisdn=20251113080057d541f17c76754eb0a77128ea030f4310&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20251113080057&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=106.13.250.89&SecurityKey=20251113080057&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=91fc9823969d72e0062b0a0673b5989c&ddCalcu=c991e8f19c9590b832736906a90db7226e00
中国天气,http://gslbmgsplive.miguvideo.com/migu/kailu/zgtq/51/20251103/index.m3u8?msisdn=2025111608010101c0ebf2a9b6442e81fde28a06255630&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20251116080101&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=106.13.250.83&SecurityKey=20251116080101&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=cc950850a0d94c283d2ee41b5f392320&ddCalcu=0c2ce39125990038f550ba104de9e42cd238
书画,http://iptv.666230.xyz/iptv/sxg.php/sh_4000
书画,http://iptv.666230.xyz/iptv/hnyx.php/shpd
百姓健康,http://ygbh.site/php/bfgd.php?id=219
睛彩竞技,http://218.60.86.8:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226566/.m3u8
睛彩竞技,http://218.60.86.8:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226392/.m3u8
睛彩竞技,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226566/1.m3u8
睛彩竞技,http://iptv.666230.xyz/iptv/bjyd.php/6566
睛彩竞技,http://iptv.666230.xyz/iptv/jsyd.php/HD-8000k-1080P-miguaoyun2
睛彩竞技,http://iptv.666230.xyz/iptv/bjyd.php/6392
睛彩竞技,https://zby.130519.xyz/PLTV/11/224/3221226116/index.m3u8
睛彩竞技,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226116/1.m3u8
睛彩竞技,http://[2409:8087:1a01:df::4061]:80/TVOD/88888888/224/3221225899/main.m3u8
睛彩竞技,http://[2409:8087:1a01:df::4061]/TVOD/88888888/224/3221225899/main.m3u8
睛彩广场舞,http://218.60.86.8:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226567/.m3u8
睛彩广场舞,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226567/1.m3u8
睛彩广场舞,http://iptv.666230.xyz/iptv/bjyd.php/7040
睛彩广场舞,http://iptv.666230.xyz/iptv/bjyd.php/6389
睛彩广场舞,http://iptv.666230.xyz/iptv/bjyd.php/6567
睛彩广场舞,http://13937899.xyz:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩广场舞,http://zjzcf.synology.me:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩广场舞,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221226139/index.m3u8
睛彩广场舞,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226139/index.m3u8
睛彩广场舞,http://dsj.motem.top:8880/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩青少,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226390/1.m3u8
睛彩青少,http://iptv.666230.xyz/iptv/bjyd.php/6390
睛彩青少,http://iptv.666230.xyz/iptv/bjyd.php/7000
睛彩青少,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226508/index.m3u8
睛彩青少,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
睛彩篮球,http://218.60.86.8:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226565/.m3u8
睛彩篮球,http://218.60.86.8:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226391/.m3u8
睛彩篮球,http://tnvcn.com:8012/rtp/239.3.1.126:8001
睛彩篮球,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226565/1.m3u8
睛彩篮球,http://iptv.666230.xyz/iptv/bjyd.php/6565
睛彩篮球,http://iptv.666230.xyz/iptv/jsyd.php/HD-8000k-1080P-miguaoyun1
睛彩篮球,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8
睛彩篮球,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226118/1.m3u8
睛彩篮球,http://3501776.xyz:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
睛彩篮球,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225901/main.m3u8
CCTV-娱乐,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8
CCTV-娱乐,https://smart.pendy.dpdns.org/Smart.php?id=cctv15
CCTV-娱乐,http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8
CCTV-娱乐,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8
CCTV-娱乐,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225601/index.m3u8
CCTV-娱乐,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8
